family,n,n_spins,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J,n_cities,tsp_feasible_rate,constraint_violation_mean,constraint_violation_std,constraint_violation_min,best_route_distance_mean,n_feasible_trajectories,tsp_A,tsp_B
tsp,10,100,,102,1.0,0.3,-44.44807052612305,0.10705874115228653,0.1393747329711914,0.2805487811565399,3.814599599922076,1000000.0,1.8680966177404834,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.28,1.1142710621747296,2.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.4,-44.447654724121094,0.08924619853496552,0.09695761650800705,0.2297344207763672,3.5061394999502227,1000000.0,1.768096617740479,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.12,0.9927738916792685,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.6,-44.432594299316406,0.12494245916604996,0.05212612450122833,0.16468320786952972,3.4770947999786586,1000000.0,1.568096617740484,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.2,1.2649110640673518,2.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.8,-44.461769104003906,0.0937042087316513,0.027402427047491074,0.11655839532613754,3.3189415000379086,1000000.0,1.3680966177404843,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.72,0.9600000000000001,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,1.0,-44.466209411621094,0.08988282829523087,0.013901838101446629,0.08162560313940048,3.3582680999534205,1000000.0,1.2688568446919168,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.56,0.8979977728257459,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,1.2,-44.434139251708984,0.10040665417909622,0.0068029663525521755,0.05629280209541321,3.7641701999818906,1000000.0,1.4688568446919146,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.96,0.9991996797437438,4.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.2,-44.20492172241211,0.11041086912155151,0.029520640149712563,0.13172799348831177,5.761449899990112,500000.0,0.7365643301340362,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.88,0.9927738916792684,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.3,-44.2598991394043,0.09570367634296417,0.023879140615463257,0.11686880886554718,5.713943399954587,500000.0,0.786564330134033,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.56,0.8979977728257459,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.4,-44.34501647949219,0.12310098856687546,0.018959637731313705,0.1024399995803833,5.485602599917911,500000.0,0.8365643301340341,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.68,1.085172797300043,2.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.6,-44.326019287109375,0.09123752266168594,0.011273696087300777,0.07707040011882782,4.939986699959263,500000.0,0.9365643301340312,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.0,0.8,4.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.8,-44.4306640625,0.09711918234825134,0.006254536099731922,0.05613279715180397,4.926335999974981,500000.0,1.0365643301340304,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.04,0.9991996797437438,4.0,,0,4.0,1.0
tsp,10,100,,103,0.5,1.0,-44.466278076171875,0.12345518916845322,0.003255472518503666,0.039876800030469894,4.918009300017729,500000.0,1.1365643301340376,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.64,1.2289833196589772,2.0,,0,4.0,1.0
tsp,10,100,,103,0.5,1.2,-44.4635009765625,0.09549865126609802,0.0016392425168305635,0.027982400730252266,5.048584799980745,500000.0,1.2365643301340394,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.8,0.9797958971132712,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.2,-44.36592102050781,0.11502300202846527,0.07188739627599716,0.2064031958580017,5.038116299896501,750000.0,1.225302573152666,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.76,1.0307278981380101,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.3,-44.3855094909668,0.10835198312997818,0.0578719861805439,0.1806432008743286,5.097671200055629,750000.0,1.150302573152662,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.68,1.085172797300043,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.4,-44.38856887817383,0.1048012226819992,0.04557446390390396,0.1584160029888153,5.006951699964702,750000.0,1.0753025731526655,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.52,0.8541662601625049,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.6,-44.447715759277344,0.10448278486728668,0.026777856051921844,0.11809919774532318,5.043252300005406,750000.0,0.9253025731526678,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.12,0.9927738916792684,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.8,-44.433467864990234,0.09319324046373367,0.014589617028832436,0.08577759563922882,5.365322900004685,750000.0,1.0548464952010528,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.04,0.9991996797437438,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,1.0,-44.49030303955078,0.08789658546447754,0.0075410595163702965,0.060043204575777054,4.94686579995323,750000.0,1.2048464952010551,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.64,0.9329523031752481,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,1.2,-44.456092834472656,0.10974936187267303,0.003748540533706546,0.041889600455760956,5.080801200005226,750000.0,1.3548464952010526,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.04,1.148216007552586,2.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.2,-44.5051383972168,0.0882422924041748,0.22415366768836975,0.36755359172821045,3.735451400047168,1000000.0,1.9670700975368909,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.12,0.9927738916792684,4.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.3,-44.509552001953125,0.10178152471780777,0.13844554126262665,0.2797759771347046,3.5087103000842035,1000000.0,1.8670700975368884,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.04,1.148216007552586,2.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.4,-44.5263671875,0.1294081062078476,0.09683943539857864,0.2299824208021164,3.5510506000136957,1000000.0,1.7670700975368887,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.04,4.64,1.352922762023021,0.0,5.469466476566143,1,4.0,1.0
tsp,10,100,,103,1.0,0.6,-44.49787139892578,0.10942749679088593,0.051850125193595886,0.1635119915008545,3.4477835999568924,1000000.0,1.5670700975368843,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.72,1.1142710621747296,2.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.8,-44.501155853271484,0.11398345232009888,0.027429454028606415,0.1170928031206131,3.4484775000019,1000000.0,1.3670700975368848,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.64,1.2289833196589772,2.0,,0,4.0,1.0
tsp,10,100,,103,1.0,1.0,-44.46757507324219,0.1073455661535263,0.013857600279152393,0.08205439150333405,3.362589900032617,1000000.0,1.2731286602680671,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.96,1.148216007552586,2.0,,0,4.0,1.0
tsp,10,100,,103,1.0,1.2,-44.5283203125,0.12166639417409897,0.006773356813937426,0.05637120082974434,3.4360610999865457,1000000.0,1.4731286602680724,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,4.32,1.085172797300043,2.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.2,-44.203941345214844,0.16390568017959595,0.02950315922498703,0.1321152001619339,4.9574687000131235,500000.0,0.737541297307704,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.64,1.4664242223858688,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.3,-44.21571731567383,0.14493903517723083,0.023882756009697914,0.11714079976081848,5.01708330004476,500000.0,0.7875412973077041,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.4,1.4966629547095767,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.4,-44.27729797363281,0.1051870584487915,0.018933545798063278,0.10313120484352112,5.501365400035866,500000.0,0.837541297307702,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.08,1.0552724766618335,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.6,-44.37428283691406,0.10022882372140884,0.011192960664629936,0.0773904025554657,5.595206000027247,500000.0,0.9375412973076986,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.12,0.9927738916792684,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.8,-44.348079681396484,0.10722576081752777,0.006177075207233429,0.05623039975762367,5.669467399944551,500000.0,1.0375412973077034,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.36,1.0910545357588683,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,1.0,-44.460018157958984,0.12238210439682007,0.00325657962821424,0.03997280076146126,5.711229600012302,500000.0,1.137541297307704,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,4.4,1.131370849898476,2.0,,0,4.0,1.0
tsp,10,100,,104,0.5,1.2,-44.43217468261719,0.11220411956310272,0.001627820311114192,0.027795199304819107,5.237251400016248,500000.0,1.237541297307701,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,4.56,1.061319932913728,2.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.2,-44.318695068359375,0.11572056263685226,0.07214617729187012,0.2065456211566925,5.227388700004667,750000.0,1.2261182087319362,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.0,1.131370849898476,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.3,-44.30196762084961,0.09092690050601959,0.05811738222837448,0.18243038654327393,5.046611599973403,750000.0,1.151118208731941,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.92,0.8908422980528036,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.4,-44.31255340576172,0.0953877791762352,0.04563868045806885,0.15938399732112885,5.090280400007032,750000.0,1.0761182087319354,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.84,0.7838367176906169,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.6,-44.385379791259766,0.09470464289188385,0.02672722563147545,0.11884000152349472,4.997061400092207,750000.0,0.92611820873194,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.12,0.9927738916792685,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.8,-44.405662536621094,0.13409002125263214,0.014528914354741573,0.08562560379505157,4.993041799985804,750000.0,1.0563119459615549,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.04,1.28,2.0,,0,4.0,1.0
