family,n,p,method,n_trajectories,n_instances,best_energy_mean,best_energy_ci_low,best_energy_ci_high,mean_q,mean_q_ci_low,mean_q_ci_high,mean_O,mean_O_ci_low,mean_O_ci_high,mean_update_opportunities,mean_restarts,p_success,tts_wallclock_s,tts_ticks,tts_update_opportunities,p_success_ci_low,p_success_ci_high,tts_wallclock_s_ci_low,tts_wallclock_s_ci_high,tts_ticks_ci_low,tts_ticks_ci_high,tts_update_opportunities_ci_low,tts_update_opportunities_ci_high,mean_run_time_s,median_first_hit_tick_successes,median_first_hit_update_ops_successes,mean_flip_fraction,time_at_high_q,tsp_feasible_rate
tsp,20,0.3,par0,1280,5,-188.27377290725707,-188.3026608556509,-188.23941111922264,1.0,1.0,1.0,0.356605011317879,0.35615972007159147,0.3570171507686609,4000000.0,0.0,,,,,,,,,,,,,0.29809413101520477,,,0.49761936359573156,1.0,0.0
tsp,20,0.3,fixed_pimi,1280,5,-186.9846182703972,-187.02427313417198,-186.94443241953851,1.0,1.0,1.0,0.10422328388085589,0.10416557894524886,0.1042851094485377,4000000.0,0.0,,,,,,,,,,,,,0.2811869805470451,,,0.24468081892700866,1.0,0.0
tsp,20,0.3,fixed_partial,1280,5,-178.85875152349473,-178.91618130475283,-178.80198580920697,0.5,0.5,0.5,0.040849196890485474,0.040839689756176085,0.0408586465389817,2000000.0,0.0,,,,,,,,,,,,,0.5519795131250248,,,0.16140252120094373,0.0,0.0
tsp,20,0.3,adamw_rms,1280,5,-185.8044498205185,-185.85181100338698,-185.7522916021943,1.0,1.0,1.0,0.08618981131585315,0.08618221916767652,0.08619737941407947,4000000.0,0.0,,,,,,,,,,,,,0.32895128406253205,,,0.21573178573744373,1.0,0.0
tsp,20,0.3,adaptive_q,1280,5,-181.92146092653275,-181.9877057135105,-181.85569804519415,0.7518731355667114,0.7518731355667114,0.7518731355667114,0.09588496565120294,0.09585466080403421,0.09591684595594414,3007400.0,0.0,,,,,,,,,,,,,0.5823663371093971,,,0.24691962724318728,1.0,0.0
tsp,20,0.3,joint,1280,5,-185.84611976146698,-185.9000965282321,-185.79448567867277,1.0,1.0,1.0,0.08618585637887008,0.08617691288396599,0.08619490179553395,4000000.0,0.0,,,,,,,,,,,,,0.3266162694530067,,,0.2157221923931502,1.0,0.0
tsp,20,0.3,joint_restart,1280,5,-185.83803178071975,-185.88737147450448,-185.78552685111762,1.0,1.0,1.0,0.08572040160070174,0.0857086935256666,0.08573183090848034,4000000.0,0.0,,,,,,,,,,,,,0.32326520492151756,,,0.21493492090376093,1.0,0.0
