family,n,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J
er,128,0.3,13,0.0625,0.6,-80.96467590332031,1.0384552478790283,3.879402356687933e-05,0.0019374999683350325,1.6622266999911517,24000.0,1.1902089386322352,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.0625,0.8,-80.39459228515625,1.2628366947174072,1.550654815218877e-05,0.0014708333183079958,1.6573293999535963,24000.0,1.2027089386322358,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.0,-80.65372467041016,0.7096534967422485,0.0008320845663547516,0.013462499715387821,1.7009930999483913,48000.0,1.305417877264461,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.1,-80.96467590332031,0.6444425582885742,0.0006530797109007835,0.01074166689068079,1.6848408998921514,48000.0,1.3179178772644622,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.2,-81.1072006225586,0.7881082892417908,0.0005038253730162978,0.009141666814684868,1.6963709999108687,48000.0,1.3304178772644637,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.3,-81.469970703125,0.5730182528495789,0.0003822673752438277,0.0072791664861142635,1.6856773999752477,48000.0,1.3429178772644732,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.4,-81.5477066040039,0.5441699624061584,0.00029323549824766815,0.006212499924004078,1.7576666000531986,48000.0,1.3554178772644672,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.6,-81.28858184814453,0.91377192735672,0.00016994484758470207,0.0044791665859520435,1.8306984000373632,48000.0,1.3804178772644726,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.125,0.8,-81.14607238769531,1.2698599100112915,9.972910629585385e-05,0.0029458333738148212,1.6831900000106543,48000.0,1.4054178772644583,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.0,-80.6278076171875,0.6537523865699768,0.0037049727980047464,0.027708332985639572,1.7382515000645071,96000.0,2.3907106490426946,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.1,-81.12014770507812,0.6611568927764893,0.0029767188243567944,0.023937499150633812,1.7148046999936923,96000.0,2.3657106490426956,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.2,-81.49588012695312,0.4760490953922272,0.002222847891971469,0.018991665914654732,1.6730977999977767,96000.0,2.340710649042696,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.3,-81.34040832519531,0.7682626247406006,0.001722069806419313,0.015987500548362732,1.6872514999704435,96000.0,2.3157106490426957,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.4,-81.92344665527344,0.3293059766292572,0.0012682777596637607,0.01277083344757557,1.70338860002812,96000.0,2.2907106490426967,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.6,-82.01415252685547,0.31736496090888977,0.0007160945096984506,0.008283332921564579,1.7034269999712706,96000.0,2.240710649042695,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.25,0.8,-81.6772689819336,0.88673335313797,0.00042237210436724126,0.005874999798834324,1.664323200006038,96000.0,2.1907106490426953,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.0,-40.34629440307617,3.5988545417785645,0.1568499207496643,0.32206666469573975,1.7786414000438526,192000.0,5.781421298085386,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.1,-47.48528289794922,6.009739875793457,0.15550078451633453,0.31989583373069763,1.7810624999692664,192000.0,5.731421298085386,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.2,-56.80094909667969,6.212923526763916,0.15362317860126495,0.31744998693466187,1.8120944000547752,192000.0,5.681421298085391,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.3,-69.4593734741211,7.813205242156982,0.140199214220047,0.2922374904155731,1.8885681999381632,192000.0,5.631421298085394,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.4,-81.61249542236328,1.4814562797546387,0.024007316678762436,0.06363333016633987,1.7652375000761822,192000.0,5.581421298085387,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.6,-82.11779022216797,0.20730344951152802,0.003353317966684699,0.018554165959358215,1.9094695000676438,192000.0,5.481421298085394,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.5,0.8,-81.96231079101562,0.6945893168449402,0.0018089673249050975,0.011937499977648258,1.836732600000687,192000.0,5.381421298085394,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.0,-21.94817543029785,2.7928223609924316,0.4501385986804962,0.5998625159263611,1.9490833000745624,288000.0,9.172131947128115,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.1,-23.813901901245117,3.4875640869140625,0.45011356472969055,0.5998416543006897,1.8939168999204412,288000.0,9.097131947128084,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.2,-27.05300521850586,3.248316764831543,0.4500851631164551,0.5998166799545288,1.891736299963668,288000.0,9.022131947128107,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.3,-28.685514450073242,4.6463541984558105,0.4500467777252197,0.5997833609580994,1.887093700002879,288000.0,8.947131947128096,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.4,-33.712608337402344,2.851766586303711,0.45000767707824707,0.59972083568573,1.8212848999537528,288000.0,8.872131947128096,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.6,-45.749122619628906,5.147043704986572,0.44995439052581787,0.5996875166893005,1.9777991999872029,288000.0,8.72213194712809,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,0.75,0.8,-72.10247802734375,10.467472076416016,0.2984303832054138,0.4020666778087616,1.8342471000505611,288000.0,8.572131947128103,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.0,-10.5335693359375,6.1205339431762695,0.9999999403953552,1.0,1.0653500000480562,384000.0,12.562842596170787,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.1,-12.606597900390625,5.814474582672119,0.9999999403953552,1.0,1.0810443001100793,384000.0,12.46284259617078,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.2,-15.029446601867676,5.933842658996582,0.9999999403953552,1.0,1.1155627000844106,384000.0,12.362842596170772,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.3,-20.989402770996094,5.259732246398926,0.9999999403953552,1.0,1.0279734999639913,384000.0,12.262842596170787,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.4,-22.634868621826172,3.8449366092681885,0.9999999403953552,1.0,1.0766236000927165,384000.0,12.162842596170771,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.6,-30.110719680786133,3.9876317977905273,0.9999999403953552,1.0,1.1140315000666305,384000.0,11.962842596170791,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,13,1.0,0.8,-40.385162353515625,4.033923149108887,0.9999999403953552,1.0,1.0861455999547616,384000.0,11.76284259617078,-6.281421298085396,1.7216715090578492,6.281421298085396
er,128,0.3,14,0.0625,0.0,-79.39668273925781,1.4378602504730225,0.00022517562319990247,0.0064708334393799305,1.8760547999991104,24000.0,1.1438382388435244,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.0625,0.1,-79.86273193359375,1.7921425104141235,0.00016768358182162046,0.005358333233743906,1.8788406000239775,24000.0,1.1500882388435179,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.0625,0.2,-79.84978485107422,1.7762669324874878,0.00012172749848105013,0.004345833323895931,1.7460301000392064,24000.0,1.156338238843518,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.0625,0.3,-79.61676025390625,2.283019781112671,9.830458293436095e-05,0.003633333370089531,2.1522085999604315,24000.0,1.162588238843517,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.0625,0.4,-78.87885284423828,2.6380889415740967,8.099660772131756e-05,0.003462499938905239,1.9816975001012906,24000.0,1.1688382388435263,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.0625,0.6,-79.46141052246094,2.4530861377716064,4.9379992560716346e-05,0.002079166704788804,1.9125623999862,24000.0,1.1813382388435223,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.0625,0.8,-79.5390853881836,1.9809218645095825,3.0424051146837883e-05,0.001416666666045785,1.8882484999485314,24000.0,1.1938382388435222,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.0,-80.4323501586914,0.7773964405059814,0.0008004098199307919,0.012562500312924385,1.8710535999853164,48000.0,1.2876764776870377,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.1,-80.54885864257812,1.0165562629699707,0.0006263532559387386,0.010758332908153534,1.8819415000034496,48000.0,1.3001764776870417,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.2,-81.06669616699219,0.9340745210647583,0.0004976298660039902,0.00865000020712614,1.912673700018786,48000.0,1.3126764776870432,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.3,-80.84661865234375,1.406275987625122,0.00038314081029966474,0.0071000000461936,1.9131199000403285,48000.0,1.32517647768705,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.4,-80.58769226074219,1.6829559803009033,0.00030822172993794084,0.0062166666612029076,2.079434199957177,48000.0,1.3376764776870473,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.6,-81.17025756835938,1.4444888830184937,0.00018056223052553833,0.00417083315551281,1.935683500021696,48000.0,1.3626764776870464,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.125,0.8,-81.05374908447266,1.4677382707595825,9.655380563344806e-05,0.002579166553914547,2.019018099992536,48000.0,1.3876764776870472,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.0,-80.4323501586914,0.9906704425811768,0.003681875066831708,0.027433333918452263,1.9049040999962017,96000.0,2.400811484257275,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.1,-80.83366394042969,0.6555240750312805,0.0027613677084445953,0.02239583246409893,1.8951958999969065,96000.0,2.3758114842572793,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.2,-81.2867660522461,0.37386298179626465,0.0022076142486184835,0.01875416748225689,1.796539400005713,96000.0,2.350811484257277,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.3,-81.28677368164062,0.9454874396324158,0.0016427404480054975,0.015320833772420883,1.9549537000712007,96000.0,2.325811484257274,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.4,-81.14436340332031,1.0537909269332886,0.0012950386153534055,0.012729167006909847,1.914162400062196,96000.0,2.3008114842572764,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.6,-81.64926147460938,0.5455690622329712,0.0007126336568035185,0.00840833317488432,1.854083999991417,96000.0,2.250811484257275,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.25,0.8,-80.9372329711914,1.3728680610656738,0.0004104451509192586,0.005529166664928198,1.908627900062129,96000.0,2.2008114842572777,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.0,-41.115909576416016,4.487812042236328,0.15637490153312683,0.3223833441734314,1.994882700033486,192000.0,5.8016229685145575,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.1,-44.028717041015625,3.8842625617980957,0.15500439703464508,0.32036250829696655,2.00729149999097,192000.0,5.751622968514551,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.2,-50.851158142089844,6.177011966705322,0.15336529910564423,0.3183625042438507,2.01813359989319,192000.0,5.701622968514561,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.3,-63.641624450683594,10.228373527526855,0.14562778174877167,0.303808331489563,2.001748599926941,192000.0,5.651622968514547,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.4,-81.61042022705078,0.9499090313911438,0.011737563647329807,0.039120834320783615,1.9549030000343919,192000.0,5.601622968514555,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.6,-81.5197982788086,1.1371703147888184,0.0032972211483865976,0.018170833587646484,1.8514843999873847,192000.0,5.501622968514559,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.5,0.8,-81.37739562988281,1.3824766874313354,0.0017169788479804993,0.011841666884720325,1.8746497000101954,192000.0,5.4016229685145545,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.0,-21.10167694091797,3.306889057159424,0.4501064419746399,0.6000291705131531,1.9998353000264615,288000.0,9.202434452771834,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.1,-23.354249954223633,2.552788496017456,0.45009005069732666,0.6000249981880188,1.96524260006845,288000.0,9.12743445277184,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.2,-25.619766235351562,2.1810519695281982,0.45005691051483154,0.5999541878700256,2.0255537000484765,288000.0,9.052434452771829,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.3,-29.8012638092041,4.664913654327393,0.4500313103199005,0.5999666452407837,1.9707001000642776,288000.0,8.977434452771831,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.4,-32.88236999511719,3.7531700134277344,0.449992835521698,0.5999166369438171,1.9961455999873579,288000.0,8.902434452771839,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.6,-43.91219711303711,4.195643424987793,0.4499119222164154,0.5998374819755554,2.0164307999657467,288000.0,8.752434452771832,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,0.75,0.8,-71.77159118652344,10.909597396850586,0.28386613726615906,0.38337084650993347,2.028668300015852,288000.0,8.602434452771833,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.0,-6.913064479827881,9.211963653564453,0.9999999403953552,1.0,1.1347543000010774,384000.0,12.603245937029119,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.1,-11.120455741882324,5.458683490753174,0.9999999403953552,1.0,1.2136440000031143,384000.0,12.503245937029117,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.2,-15.703272819519043,4.427317142486572,0.9999999403953552,1.0,1.2418504999950528,384000.0,12.403245937029107,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.3,-19.405776977539062,3.4452412128448486,0.9999999403953552,1.0,1.3221431000856683,384000.0,12.303245937029095,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.4,-21.697185516357422,3.4561691284179688,0.9999999403953552,1.0,1.0673526000464335,384000.0,12.203245937029095,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.6,-29.257543563842773,2.9887735843658447,0.9999999403953552,1.0,1.244475599960424,384000.0,12.003245937029112,-6.301622968514556,1.6507059107481683,6.301622968514556
er,128,0.3,14,1.0,0.8,-38.57852554321289,4.017376899719238,0.9999999403953552,1.0,1.2749309000791982,384000.0,11.80324593702912,-6.301622968514556,1.6507059107481683,6.301622968514556
sk,128,0.3,10,0.0625,0.0,-92.98297882080078,2.0340380668640137,0.00015122588956728578,0.005112499929964542,1.8845870000077412,24000.0,1.1874251366929116,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.0625,0.1,-93.96593475341797,1.3776886463165283,0.0001299803116125986,0.004095833282917738,1.7843885000329465,24000.0,1.1936751366929177,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.0625,0.2,-94.08336639404297,1.5135761499404907,0.00011108186299679801,0.003533333307132125,1.8908994999947026,24000.0,1.1999251366929162,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.0625,0.3,-93.20022583007812,2.211254596710205,7.583155093016103e-05,0.0031666667200624943,1.8194734000135213,24000.0,1.2061751366929172,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.0625,0.4,-93.07271575927734,2.1237521171569824,6.630532152485102e-05,0.0026708333753049374,1.8269741999683902,24000.0,1.2124251366929137,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.0625,0.6,-92.80723571777344,2.172697067260742,3.7904352211626247e-05,0.0017666666535660625,1.8984853000147268,24000.0,1.2249251366929197,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.0625,0.8,-91.77256774902344,2.7459194660186768,1.856529706856236e-05,0.0011749999830499291,1.8095213000196964,24000.0,1.2374251366929114,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.0,-94.5973892211914,1.1330537796020508,0.0006370159098878503,0.009937499649822712,1.850920099997893,48000.0,1.3748502733858257,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.1,-94.47017669677734,1.6719990968704224,0.0005014909547753632,0.008358333259820938,1.8966656000120565,48000.0,1.3873502733858323,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.2,-94.97913360595703,0.8507353663444519,0.00038774212589487433,0.006854166742414236,1.785762200015597,48000.0,1.39985027338583,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.3,-94.45895385742188,1.4475960731506348,0.0003104388015344739,0.005883333273231983,1.8565132999792695,48000.0,1.4123502733858269,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.4,-94.5519790649414,1.4737550020217896,0.0002522228460293263,0.0050916667096316814,1.9048162000253797,48000.0,1.4248502733858304,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.6,-94.510986328125,1.5526782274246216,0.00014356979227159172,0.0034041667822748423,1.868084799963981,48000.0,1.4498502733858247,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.125,0.8,-93.41093444824219,2.287864923477173,8.217616414185613e-05,0.0023791666608303785,1.7859237999655306,48000.0,1.4748502733858326,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.0,-95.08485412597656,0.20953822135925293,0.0026210802607238293,0.02057916671037674,2.3346866000210866,96000.0,1.7497005467716686,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.1,-95.2706527709961,0.16114461421966553,0.0021172643173485994,0.01729583367705345,1.7415629000170156,96000.0,1.7747005467716463,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.2,-95.01115417480469,0.9977682828903198,0.0016712023643776774,0.014583333395421505,1.8117227000184357,96000.0,1.7997005467716554,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.3,-95.02828216552734,1.0848103761672974,0.0012774476781487465,0.01210416667163372,1.705738399992697,96000.0,1.8247005467716457,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.4,-95.21318054199219,1.0423457622528076,0.0009523008484393358,0.010095832869410515,1.7506168999243528,96000.0,1.8497005467716536,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.6,-94.7527084350586,1.4273402690887451,0.0005662014009431005,0.0070333331823349,2.156670599943027,96000.0,1.8997005467716561,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.25,0.8,-94.79800415039062,1.4859936237335205,0.0003282148973084986,0.004745833110064268,1.8260983999352902,96000.0,1.9497005467716577,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.0,-95.17424774169922,0.21527887880802155,0.011912636458873749,0.04361666738986969,2.125423299963586,192000.0,2.499401093543315,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.1,-95.2496566772461,0.14440856873989105,0.009664079174399376,0.036787498742341995,1.753922399948351,192000.0,2.549401093543306,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.2,-95.18787384033203,0.7631587386131287,0.007294813171029091,0.03084166720509529,1.935869700042531,192000.0,2.5994010935433067,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.3,-95.12052917480469,1.0007004737854004,0.005700633395463228,0.024766666814684868,1.80008839990478,192000.0,2.649401093543304,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.4,-95.42491149902344,0.0525907538831234,0.004353150259703398,0.020895833149552345,1.8462620000354946,192000.0,2.699401093543324,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.6,-95.44579315185547,0.010643385350704193,0.0024131201207637787,0.014666666276752949,1.8659546999260783,192000.0,2.7994010935433042,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.5,0.8,-94.60924530029297,1.4999407529830933,0.0013631741749122739,0.009754166938364506,2.0293371999869123,192000.0,2.8994010935433288,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.0,-95.10067749023438,0.2815183401107788,0.03361368179321289,0.07404583692550659,2.0441963999764994,288000.0,3.249101640314984,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.1,-95.22852325439453,0.19077080488204956,0.025873299688100815,0.060754165053367615,1.9451233999570832,288000.0,3.3241016403149986,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.2,-95.37559509277344,0.08159960061311722,0.019726311787962914,0.04908749833703041,1.8545648000435904,288000.0,3.3991016403149876,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.3,-95.42106628417969,0.03678862005472183,0.014908038079738617,0.04034166783094406,1.8430917999939993,288000.0,3.4741016403149834,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.4,-95.43192291259766,0.03507130220532417,0.011173883453011513,0.032729167491197586,1.833151699975133,288000.0,3.5491016403149866,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.6,-95.4436264038086,0.014735107310116291,0.006173855159431696,0.02201666682958603,1.8411639999831095,288000.0,3.699101640314983,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,0.75,0.8,-95.10688781738281,0.9989924430847168,0.003236359218135476,0.014375000260770321,1.7408588000107557,288000.0,3.8491016403149914,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.0,-93.18401336669922,0.7467193603515625,0.1618117243051529,0.20005416870117188,1.2767463999334723,384000.0,3.9988021870866373,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.1,-94.81159210205078,0.2946290969848633,0.09115712344646454,0.12655416131019592,1.278521699947305,384000.0,4.098802187086612,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.2,-95.28811645507812,0.1013917326927185,0.05600311607122421,0.08837082982063293,1.257049800013192,384000.0,4.198802187086637,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.3,-95.40228271484375,0.06398124992847443,0.036660097539424896,0.06512083113193512,1.2485123000806198,384000.0,4.298802187086627,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.4,-95.42975616455078,0.035687342286109924,0.025165563449263573,0.05009583383798599,1.1578756000380963,384000.0,4.39880218708663,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.6,-95.44579315185547,0.010643385350704193,0.012187694199383259,0.030574999749660492,1.203912099939771,384000.0,4.5988021870866405,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,10,1.0,0.8,-95.19886016845703,1.220367431640625,0.0064271981827914715,0.019858334213495255,1.1145436000078917,384000.0,4.798802187086639,-1.9256953656243896,1.9994010935433078,1.9994010935433078
sk,128,0.3,11,0.0625,0.0,-90.03155517578125,1.2229408025741577,0.00016629541642032564,0.005358333233743906,1.7222347999922931,24000.0,1.1773532154674586,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.0625,0.1,-90.15624237060547,1.1771546602249146,0.0001409645628882572,0.004787500016391277,1.9095390000147745,24000.0,1.183603215467464,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.0625,0.2,-90.00093078613281,1.1606348752975464,0.00010321282024960965,0.0038666666951030493,1.7664644999895245,24000.0,1.1898532154674573,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.0625,0.3,-90.39045715332031,1.3649988174438477,9.152801794698462e-05,0.0032541665714234114,1.7493472000351176,24000.0,1.196103215467454,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.0625,0.4,-90.39871978759766,1.1591423749923706,6.387036410160363e-05,0.002729166764765978,1.8254535000305623,24000.0,1.2023532154674565,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.0625,0.6,-90.01158142089844,1.220202088356018,3.5319029848324135e-05,0.001825000043027103,1.881824400043115,24000.0,1.2148532154674592,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.0625,0.8,-89.02243041992188,1.6536333560943604,2.6118736059288494e-05,0.0014041666872799397,1.7310866999905556,24000.0,1.2273532154674667,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.125,0.0,-90.61201477050781,1.1693646907806396,0.000671620829962194,0.01068333350121975,1.8363512000069022,48000.0,1.354706430934922,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.125,0.1,-90.82279968261719,1.1230148077011108,0.0005141939618624747,0.008491666987538338,1.8582790999207646,48000.0,1.3672064309349181,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.125,0.2,-91.06378173828125,0.9821026921272278,0.00041925444384105504,0.0076374998316168785,1.8563119999598712,48000.0,1.3797064309349139,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.125,0.3,-90.8222885131836,1.1159192323684692,0.00034245222923345864,0.00628749979659915,1.893968499964103,48000.0,1.392206430934918,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.125,0.4,-90.79027557373047,0.7270786762237549,0.0002521000278647989,0.005370833445340395,1.834470900008455,48000.0,1.4047064309349122,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.125,0.6,-90.86215209960938,1.0415122509002686,0.00015086648636497557,0.0037124999798834324,1.8958865000167862,48000.0,1.4297064309349234,-2.0129577817404147,1.9188257237396775,2.0129577817404147
