family,n,n_spins,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J,n_cities,tsp_feasible_rate,constraint_violation_mean,constraint_violation_std,constraint_violation_min,best_route_distance_mean,n_feasible_trajectories,tsp_A,tsp_B
tsp,10,100,,102,0.125,0.3,-43.90287780761719,0.18673691153526306,0.0012857818510383368,0.02771199867129326,1.546091299969703,36000.0,0.9461071055864891,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.88,1.3948476619330155,6.0,,0,4.0,1.0
tsp,10,100,,102,0.125,0.4,-43.94795227050781,0.17090395092964172,0.0010367371141910553,0.024346668273210526,1.5814840000821277,36000.0,0.9586071055864915,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.48,1.2998461447417538,6.0,,0,4.0,1.0
tsp,10,100,,102,0.125,0.6,-44.05250549316406,0.1474323570728302,0.0005888243904337287,0.018303999677300453,1.7074016000842676,36000.0,0.9836071055864908,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,7.6,1.2649110640673518,6.0,,0,4.0,1.0
tsp,10,100,,102,0.125,0.8,-44.16630554199219,0.1789163500070572,0.0003436371625866741,0.013370666652917862,1.5299233000259846,36000.0,1.0086071055864907,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.72,1.4837789592793127,4.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.0,-43.750240325927734,0.2851635813713074,0.010091506876051426,0.08071467280387878,1.4755014000693336,75000.0,0.8172142111729773,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,9.44,1.92,2.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.1,-43.7643928527832,0.27680379152297974,0.008505092933773994,0.07382933795452118,1.6871971000218764,75000.0,0.8422142111729805,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,9.36,1.9365949499056327,4.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.2,-43.95915985107422,0.16716402769088745,0.00700525613501668,0.06594666838645935,1.5458231999073178,75000.0,0.8672142111729787,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.48,1.5263027222671133,6.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.3,-44.001380920410156,0.18571606278419495,0.0056469677947461605,0.05854399874806404,1.5790516999550164,75000.0,0.8922142111729804,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.24,1.3047605144240073,6.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.4,-44.031742095947266,0.17278429865837097,0.004483316093683243,0.050912000238895416,1.7332510000560433,75000.0,0.9172142111729801,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,7.76,1.5304901175767194,4.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.6,-44.1706657409668,0.15909124910831451,0.002649658126756549,0.0384959951043129,1.7539604000048712,75000.0,0.9672142111729776,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.72,1.3717142559585798,4.0,,0,4.0,1.0
tsp,10,100,,102,0.25,0.8,-44.212646484375,0.14605513215065002,0.0014920922694727778,0.02816000208258629,1.5407896999968216,75000.0,1.0172142111729794,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.32,1.3481839637082176,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.0,-43.844627380371094,0.21947315335273743,0.04256247729063034,0.16604267060756683,1.6721999999135733,150000.0,0.6344284223459584,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,9.44,1.9200000000000002,6.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.1,-43.932701110839844,0.17430861294269562,0.03589996322989464,0.15012799203395844,1.5670556999975815,150000.0,0.6844284223459538,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.64,1.352922762023021,6.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.2,-44.02079772949219,0.1642267405986786,0.029612520709633827,0.1340053230524063,1.566808499977924,150000.0,0.7344284223459573,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.16,1.37637204272682,6.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.3,-44.09352111816406,0.18042448163032532,0.023956645280122757,0.118373341858387,1.5840022000484169,150000.0,0.7844284223459579,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,7.44,1.5512575543732252,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.4,-44.168479919433594,0.18873272836208344,0.018879089504480362,0.10476267337799072,1.6451507000019774,150000.0,0.8344284223459589,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.8,1.3856406460551018,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.6,-44.2514533996582,0.11780696362257004,0.011178364977240562,0.07816000282764435,1.5729824000736699,150000.0,0.9344284223459562,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.24,1.0307278981380101,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.8,-44.324649810791016,0.15317296981811523,0.006169551983475685,0.0573226660490036,1.5236082000192255,150000.0,1.0344284223459554,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.6,1.4966629547095767,2.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.0,-44.15208053588867,0.12147311866283417,0.10432135313749313,0.2590080201625824,1.7258325999137014,225000.0,1.3760724633053611,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,7.12,1.3948476619330155,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.1,-44.1561279296875,0.13261297345161438,0.08767962455749512,0.2321973443031311,1.594672100036405,225000.0,1.3010724633053607,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,7.2,1.3856406460551018,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.2,-44.187740325927734,0.1447829306125641,0.07198512554168701,0.2082826793193817,1.5443209999939427,225000.0,1.226072463305362,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.96,1.3994284547628721,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.3,-44.202919006347656,0.1725441813468933,0.057812534272670746,0.18406401574611664,1.7871275999350473,225000.0,1.1510724633053635,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.8,1.4966629547095767,2.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.4,-44.21742630004883,0.1366993933916092,0.04569322243332863,0.16051733493804932,1.5736819999292493,225000.0,1.0760724633053638,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.64,1.2289833196589772,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.6,-44.229854583740234,0.12082269787788391,0.026580139994621277,0.11980266869068146,1.5173105000285432,225000.0,0.9260724633053622,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.56,1.2026637102698325,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.8,-44.300758361816406,0.12915575504302979,0.014504862017929554,0.08637333661317825,1.6205753999529406,225000.0,1.0516426335189395,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.76,1.1757550765359255,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.0,-44.10859680175781,0.09858257323503494,0.4450204074382782,0.5721493363380432,1.203221800038591,300000.0,2.1680966177404866,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,8.48,1.0244998779892558,6.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.1,-44.25172805786133,0.12367266416549683,0.3495510518550873,0.4864160120487213,1.10719600005541,300000.0,2.068096617740482,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,7.2,1.2649110640673518,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.2,-44.347103118896484,0.11264678090810776,0.2224501371383667,0.3657279908657074,1.108036300051026,300000.0,1.9680966177404817,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.16,1.1199999999999999,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.3,-44.3363151550293,0.09528098255395889,0.13835634291172028,0.27741867303848267,1.1976731999311596,300000.0,1.8680966177404834,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.24,1.0307278981380101,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.4,-44.30637741088867,0.0896792784333229,0.09727368503808975,0.2295573353767395,1.2235880000516772,300000.0,1.768096617740479,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.32,0.926066952223218,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.6,-44.28227996826172,0.11717797815799713,0.05213085189461708,0.16339732706546783,1.1225948999635875,300000.0,1.568096617740484,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.48,1.1702991070662236,4.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.8,-44.376617431640625,0.11096653342247009,0.02740146405994892,0.11590400338172913,1.0236139999469742,300000.0,1.3680966177404843,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.36,0.9329523031752481,4.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.0,-43.617576599121094,0.29241830110549927,0.0005566187319345772,0.0187093336135149,1.595826999982819,18000.0,0.9545705412667578,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,10.48,1.6277591959500646,6.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.1,-43.61384201049805,0.23344887793064117,0.0004661839047912508,0.016965333372354507,1.633366199908778,18000.0,0.9608205412667543,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,10.56,1.6511813952440235,8.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.2,-43.78890609741211,0.14535343647003174,0.00039594699046574533,0.015151998959481716,1.4967207999434322,18000.0,0.9670705412667591,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.76,1.3047605144240073,8.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.3,-43.83502960205078,0.2226887196302414,0.00030984720797277987,0.013354666531085968,1.54487809992861,18000.0,0.9733205412667567,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.04,1.5094369811290564,6.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.4,-43.9190673828125,0.1863374561071396,0.00025535738677717745,0.011903999373316765,1.700046999962069,18000.0,0.9795705412667557,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,8.72,1.2496399481450646,6.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.6,-44.085655212402344,0.191850945353508,0.0001477786572650075,0.008927999995648861,1.593747099977918,18000.0,0.992070541266754,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.36,1.57175061635108,4.0,,0,4.0,1.0
tsp,10,100,,103,0.0625,0.8,-44.0816650390625,0.18240903317928314,8.706464723218232e-05,0.006415999494493008,1.4811290999641642,18000.0,1.0045705412667565,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.6,1.6,4.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.0,-43.67253875732422,0.2700861692428589,0.0022482573986053467,0.037301335483789444,1.6684008999727666,36000.0,0.9091410825335082,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,10.16,1.5919798993705918,6.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.1,-43.71357345581055,0.23588716983795166,0.0018956661224365234,0.03345600143074989,1.5809442000463605,36000.0,0.9216410825335122,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.76,1.4221111067704943,8.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.2,-43.81892395019531,0.20112209022045135,0.0015576949808746576,0.030079999938607216,1.5297627999680117,36000.0,0.9341410825335116,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.44,1.7453939383417143,6.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.3,-43.999088287353516,0.1654498279094696,0.0012469226494431496,0.026981333270668983,1.6812715999549255,36000.0,0.9466410825335085,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.92,1.5471263684650975,6.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.4,-43.989471435546875,0.20485623180866241,0.0010001359041780233,0.02314133383333683,1.589165100012906,36000.0,0.9591410825335088,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,8.08,1.64730082255792,4.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.6,-44.07868576049805,0.18018046021461487,0.0006013937527313828,0.0176533330231905,1.5121173999505118,36000.0,0.9841410825335112,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.92,1.4400000000000002,4.0,,0,4.0,1.0
tsp,10,100,,103,0.125,0.8,-44.184852600097656,0.17498983442783356,0.00033563919714652,0.013082667253911495,1.5900214000139385,36000.0,1.009141082533507,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.64,1.3529227620230209,4.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.0,-43.7307243347168,0.22903688251972198,0.010122627019882202,0.07990400493144989,1.61715639999602,75000.0,0.8182821650670178,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.92,1.7417232845661794,8.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.1,-43.82814025878906,0.20317727327346802,0.008509092964231968,0.07229867577552795,1.594867399893701,75000.0,0.8432821650670191,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.04,1.7083325203250097,4.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.2,-43.899776458740234,0.13269418478012085,0.007003931328654289,0.06481599807739258,1.7771924000699073,75000.0,0.8682821650670166,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,8.64,1.466424222385869,6.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.3,-44.02854919433594,0.21381713449954987,0.005654651205986738,0.05727466568350792,1.6884883000748232,75000.0,0.8932821650670177,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.84,1.68949696655543,4.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.4,-44.074974060058594,0.16445709764957428,0.004502469673752785,0.050362665206193924,1.5449087000451982,75000.0,0.918282165067017,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.44,1.2026637102698325,6.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.6,-44.119693756103516,0.13166046142578125,0.002657129429280758,0.03779733553528786,1.5652498999843374,75000.0,0.968282165067017,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.36,1.2289833196589772,4.0,,0,4.0,1.0
tsp,10,100,,103,0.25,0.8,-44.20891571044922,0.16003669798374176,0.0014870708109810948,0.027418669313192368,1.6710025999927893,75000.0,1.0182821650670144,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.64,1.352922762023021,2.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.0,-43.8443489074707,0.20509710907936096,0.04246307909488678,0.163984015583992,1.603470699978061,150000.0,0.6365643301340331,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,9.44,1.444437606821423,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.1,-43.95994186401367,0.19700895249843597,0.03569532185792923,0.1480480134487152,1.496779500041157,150000.0,0.6865643301340335,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,8.56,1.5512575543732254,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.2,-43.98648452758789,0.17105737328529358,0.029764151200652122,0.13312533497810364,1.6754168999614194,150000.0,0.7365643301340362,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,8.56,1.329059818066892,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.3,-44.080528259277344,0.16677992045879364,0.02398296631872654,0.11734933406114578,1.5756931999931112,150000.0,0.786564330134033,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.76,1.5304901175767194,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.4,-44.23924255371094,0.17043937742710114,0.019178098067641258,0.10307200253009796,1.5159142999909818,150000.0,0.8365643301340341,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.48,1.5263027222671133,2.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.6,-44.22865295410156,0.09722544252872467,0.01136980764567852,0.07686400413513184,1.6781243999721482,150000.0,0.9365643301340312,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.48,0.8541662601625049,6.0,,0,4.0,1.0
tsp,10,100,,103,0.5,0.8,-44.278472900390625,0.11420748382806778,0.006267823278903961,0.056533332914114,1.6554670999757946,150000.0,1.0365643301340304,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.16,1.1199999999999999,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.0,-44.1746940612793,0.16431428492069244,0.10375527292490005,0.256389319896698,1.5412480999948457,225000.0,1.375302573152664,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.52,1.5263027222671133,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.1,-44.17156219482422,0.12411919236183167,0.08737538754940033,0.23097601532936096,1.6905660999473184,225000.0,1.3003025731526696,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.6,1.131370849898476,6.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.2,-44.18680191040039,0.10479234158992767,0.07186128199100494,0.20579735934734344,1.652241999981925,225000.0,1.225302573152666,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.28,0.9600000000000001,6.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.3,-44.211395263671875,0.12877854704856873,0.057991873472929,0.1815679967403412,1.6790949000278488,225000.0,1.150302573152662,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.04,1.28,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.4,-44.223243713378906,0.11622634530067444,0.045439332723617554,0.15810133516788483,1.7191764999879524,225000.0,1.0753025731526655,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.8,1.131370849898476,6.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.6,-44.264244079589844,0.16104592382907867,0.026723289862275124,0.11842667311429977,1.9425411999691278,225000.0,0.9253025731526678,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.56,1.4444376068214229,4.0,,0,4.0,1.0
tsp,10,100,,103,0.75,0.8,-44.30229568481445,0.09385828673839569,0.014690185897052288,0.08573867380619049,1.6753326000180095,225000.0,1.0548464952010528,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.24,1.0307278981380101,4.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.0,-44.168968200683594,0.10133305937051773,0.44043245911598206,0.5707520246505737,1.1370424999622628,300000.0,2.167070097536886,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,8.32,1.085172797300043,6.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.1,-44.29905700683594,0.10681223124265671,0.34403789043426514,0.48262932896614075,1.2987362999701872,300000.0,2.0670700975368854,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,7.12,1.1426285485668561,6.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.2,-44.42042541503906,0.10260828584432602,0.22746749222278595,0.3710506558418274,1.2473951000720263,300000.0,1.9670700975368909,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.84,0.9666436778875658,4.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.3,-44.40286636352539,0.09524477273225784,0.1392214000225067,0.2794026732444763,1.1441894999006763,300000.0,1.8670700975368884,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.92,0.8908422980528035,2.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.4,-44.42027282714844,0.08350220322608948,0.09669169038534164,0.22950933873653412,1.0826878999359906,300000.0,1.7670700975368887,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,5.6,0.7999999999999999,4.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.6,-44.342872619628906,0.10108701884746552,0.05209439620375633,0.164000004529953,1.234277099953033,300000.0,1.5670700975368843,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.16,0.9666436778875658,4.0,,0,4.0,1.0
tsp,10,100,,103,1.0,0.8,-44.33210754394531,0.09533218294382095,0.027662931010127068,0.11562667787075043,1.2255484000779688,300000.0,1.3670700975368848,-1.0835350487684436,0.13656433013403282,1.0835350487684436,10,0.0,6.0,0.8,4.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.0,-43.478172302246094,0.28612035512924194,0.0005909487372264266,0.019066667184233665,1.5609370999736711,18000.0,0.9546926621634642,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,10.56,1.6511813952440235,8.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.1,-43.63344192504883,0.22540295124053955,0.0004966679261997342,0.01709333062171936,1.552613600040786,18000.0,0.9609426621634641,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,10.0,1.6,8.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.2,-43.7765007019043,0.26393646001815796,0.0004192920750938356,0.01538133341819048,1.674672900000587,18000.0,0.9671926621634647,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,9.28,1.8659046063504963,6.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.3,-43.856197357177734,0.1422790139913559,0.00032718724105507135,0.013637333177030087,1.5724422000348568,18000.0,0.9734426621634626,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.56,1.061319932913728,6.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.4,-43.891849517822266,0.20534706115722656,0.00025661493418738246,0.01206399966031313,1.5206458999309689,18000.0,0.9796926621634657,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.4,1.4966629547095767,6.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.6,-43.99427795410156,0.11854797601699829,0.00015875307144597173,0.008954666554927826,1.6335864999564365,18000.0,0.9921926621634632,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.08,1.0552724766618335,6.0,,0,4.0,1.0
tsp,10,100,,104,0.0625,0.8,-44.01860046386719,0.1405884474515915,7.424171781167388e-05,0.006469333078712225,1.567858700058423,18000.0,1.0046926621634666,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.68,1.2237646832622684,4.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.0,-43.60038757324219,0.22911475598812103,0.00241155200637877,0.03833066299557686,1.5462914999807253,36000.0,0.9093853243269259,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,10.08,1.5471263684650973,8.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.1,-43.6994514465332,0.22144752740859985,0.001993624260649085,0.03462933748960495,1.674270399962552,36000.0,0.9218853243269299,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,9.44,1.6511813952440235,6.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.2,-43.81961441040039,0.20709624886512756,0.0016556460177525878,0.030885331332683563,1.6264582000439987,36000.0,0.9343853243269259,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.88,1.3948476619330155,6.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.3,-43.86289978027344,0.19305872917175293,0.0013422094052657485,0.027162667363882065,1.5508796999929473,36000.0,0.9468853243269266,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.56,1.6511813952440235,6.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.4,-44.013824462890625,0.23356105387210846,0.0010637586237862706,0.02398933283984661,1.5999024000484496,36000.0,0.9593853243269261,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.84,1.68949696655543,2.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.6,-44.07465744018555,0.15254393219947815,0.0005999913555569947,0.01782933436334133,1.7623647999716923,36000.0,0.9843853243269285,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.44,1.2026637102698328,4.0,,0,4.0,1.0
tsp,10,100,,104,0.125,0.8,-44.1116943359375,0.13978716731071472,0.00033986568450927734,0.012933333404362202,1.7537706999573857,36000.0,1.009385324326928,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.12,1.2749901960407382,4.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.0,-43.6137809753418,0.20688427984714508,0.01007450558245182,0.08031467348337173,1.5806407999480143,75000.0,0.8187706486538519,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,10.16,1.2547509713086495,8.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.1,-43.78703689575195,0.19106824696063995,0.008410619571805,0.072202667593956,1.6351519000018016,75000.0,0.8437706486538535,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,9.12,1.5051910177781425,6.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.2,-43.912445068359375,0.17867156863212585,0.006946216803044081,0.06444266438484192,1.4802461999934167,75000.0,0.8687706486538523,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.64,1.466424222385869,6.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.3,-43.910953521728516,0.1726294457912445,0.005656620487570763,0.05694400146603584,1.5397869000444189,75000.0,0.8937706486538516,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.64,1.352922762023021,4.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.4,-44.05744934082031,0.13063420355319977,0.004472923930734396,0.050442665815353394,1.7251921000424773,75000.0,0.9187706486538523,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.36,1.0910545357588686,6.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.6,-44.1478385925293,0.1462477296590805,0.0026859960053116083,0.037754662334918976,1.5508059000130743,75000.0,0.9687706486538502,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.96,1.28,4.0,,0,4.0,1.0
tsp,10,100,,104,0.25,0.8,-44.20616149902344,0.1565355807542801,0.0015131894033402205,0.02741866745054722,1.537600800045766,75000.0,1.018770648653854,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.48,1.2998461447417538,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.0,-43.82582092285156,0.15609760582447052,0.04222206398844719,0.16384001076221466,1.6697583000641316,150000.0,0.6375412973077019,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,9.44,1.2026637102698328,8.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.1,-43.87250518798828,0.16929300129413605,0.035627417266368866,0.14721597731113434,1.5964598000282422,150000.0,0.6875412973077001,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,9.04,1.148216007552586,8.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.2,-44.006370544433594,0.20178207755088806,0.029330309480428696,0.13230933248996735,1.5567958001047373,150000.0,0.737541297307704,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.68,1.6666133324799728,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.3,-44.004764556884766,0.14487265050411224,0.023658882826566696,0.1167733371257782,1.6531561000738293,150000.0,0.7875412973077041,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.24,1.4221111067704943,4.0,,0,4.0,1.0
